step	nb_steps	episode	duration	episode_steps	sps	episode_reward	reward_mean	reward_min	reward_max	action_mean	action_min	action_max	obs_mean	obs_min	obs_max	loss	mean_absolute_error	mean_q	maxscore	outer_deaths	inner_deaths	shell_deaths	resets	reset_vlners	isi_pre	isi_post	fortress_kills	raw_pnts	total
1476061	54550000	406	15.1893481929	3673	241.814194616	1900505.0	517.425809965	-1002.0	100000.0	0.681459297577	0	2	74.0385843568	-107.0	536.552428536	3.46885e+06	454.977	85990.2	236	2	10	3	53	5.86111111111	6.63148479428	4.61818181818	19	-772	0
1479722	54550000	407	16.4758648065	3661	222.203814063	1305783.0	356.673859601	-1000.0	100000.0	0.784211963944	0	2	71.245884766	-94.0	515.351005468	3.57328e+06	465.8	86053.8	170	0	7	4	62	6.02666666667	5.78607809847	4.61904761905	13	-1002	16
1483388	54550000	408	14.7021803202	3666	249.350771121	1899480.0	518.134206219	-1002.0	100117.0	0.79159847245	0	2	72.3423714416	-122.0	516.077938446	3.58481e+06	467.32	85162.0	242	1	12	3	55	5.83783783784	6.06737588652	3.94736842105	19	-842	0
1487035	54550000	409	14.8813955085	3647	245.07110223	1696164.0	465.084727173	-1002.0	100000.0	0.87085275569	0	2	74.1668533579	-110.0	521.842119366	3.55297e+06	474.691	86115.2	298	2	14	1	54	6.01408450704	5.40407470289	4.77777777778	17	-1164	148
1490665	54550000	410	14.514794277	3630	250.089662363	1598593.0	440.383746556	-1002.0	100000.0	0.744903581267	0	2	72.0106513568	-178.0	505.511667201	3.57141e+06	484.861	86724.2	172	4	8	4	55	5.39436619718	6.47672253259	4.20408163265	16	-1094	0
1494298	54550000	411	14.8362985937	3633	244.872397051	1392363.0	383.25433526	-1003.0	100000.0	0.725020644096	0	2	71.0879813843	-264.0	543.597669575	4.21992e+06	509.621	81265.1	172	5	12	2	48	4.5	8.78172588832	9.44186046512	14	-1326	0
1497950	54550000	412	15.9337218078	3652	229.199432753	1499499.0	410.596659365	-1001.0	100000.0	0.728915662651	0	2	70.7711235393	-131.0	512.143904414	3.50547e+06	472.601	79940.5	170	1	9	6	58	5.52054794521	6.12248322148	4.47222222222	15	-1278	0
1501597	54550000	413	15.0308399326	3647	242.634477938	1402650.0	384.603783932	-1000.0	100000.0	0.624348779819	0	2	71.3541365556	-140.0	503.53360218	3.35075e+06	480.246	81721.5	198	2	7	2	71	5.35294117647	6.47945205479	4.54347826087	14	-912	0
1505257	54550000	414	14.7310547902	3660	248.454713673	1300848.0	355.42295082	-1002.0	100000.0	0.674316939891	0	2	71.9977489966	-119.0	506.575343892	3.36916e+06	463.266	85105.2	172	3	8	2	64	5.83116883117	5.97564935065	4.48837209302	13	-1236	0
1508887	54550000	415	14.5107115601	3630	250.160027299	1694961.0	466.931404959	-1002.0	100000.0	0.687878787879	0	2	71.6947819854	-135.0	537.14888722	4.11296e+06	484.794	86971.0	168	2	15	2	53	6.02857142857	6.85528756957	4.25	17	-1312	60
1512503	54550000	416	15.3730734642	3616	235.216465232	1896187.0	524.387997788	-1005.0	100000.0	0.722345132743	0	2	70.1737976502	-106.0	501.677842033	3.34547e+06	453.524	86528.5	176	0	15	1	61	5.15	6.53873239437	4.67441860465	19	-882	162
1516150	54550000	417	15.4353445342	3647	236.275905077	1198252.0	328.558267069	-1009.0	100000.0	0.679462571977	0	2	72.0687713861	-105.0	526.567289321	3.54798e+06	459.337	86033.9	156	4	8	1	72	5.17857142857	6.38341968912	4.61764705882	12	-1258	0
1519785	54550000	418	16.0273881755	3635	226.799273855	1898344.0	522.240440165	-1000.0	100000.0	0.671251719395	0	2	72.0124272464	-145.0	522.792427472	3.15245e+06	453.348	85644.8	232	1	13	2	57	5.56578947368	6.91881918819	4.8	19	-850	0
1523433	54550000	419	15.105715141	3648	241.498000322	2002432.0	548.912280702	-1002.0	100000.0	0.726151315789	0	2	72.4397525981	-107.0	492.075967942	2.98402e+06	453.635	86705.0	166	0	11	4	52	6.125	6.40860215054	4.73333333333	20	-672	20
1527050	54550000	420	14.3673397106	3617	251.75154711	1994718.0	551.484102848	-1002.0	100000.0	0.773016311861	0	2	72.494631553	-123.0	525.949497207	3.58036e+06	469.031	87010.1	224	2	16	1	40	6.55	7.17764471058	4.01923076923	20	-952	22
1530668	54550000	421	16.6779511604	3618	216.933121173	1805002.0	498.894969596	-1003.0	100000.0	0.716694306247	0	2	72.9464248683	-115.0	513.418165294	3.36079e+06	461.908	87287.8	176	0	7	3	59	5.45454545455	6.48080438757	4.84905660377	18	-354	140
1534310	54550000	422	15.602629913	3642	233.422187177	1802871.0	495.022240527	-1000.0	100000.0	0.730642504119	0	2	72.315662957	-106.0	508.57677621	3.41778e+06	464.728	87171.1	202	1	7	4	65	4.96385542169	6.34352517986	4.21568627451	18	-560	0
1537954	54550000	423	14.688815717	3644	248.079904481	2002828.0	549.62349067	-1001.0	100019.0	0.600164654226	0	2	74.005434981	-116.0	507.213263765	3.26491e+06	459.078	86964.6	232	1	8	3	62	5.08536585366	7.33714285714	4.40983606557	20	-330	96
1541585	54550000	424	14.5386608231	3631	249.747899355	2099078.0	578.099146241	-1002.0	100000.0	0.63370972184	0	2	73.3978581473	-91.0	534.81433278	3.27236e+06	454.898	87199.3	212	2	12	3	52	6.01369863014	6.96153846154	5.10344827586	21	-756	62
1545181	54550000	425	14.6527778196	3596	245.414217309	1698387.0	472.29894327	-1000.0	100000.0	0.678809788654	0	2	72.1731289324	-83.0	514.28308909	3.45764e+06	470.202	87352.5	186	2	11	2	62	5.07594936709	6.68262411348	4.88636363636	17	-944	0
1548797	54550000	426	16.4378939734	3616	219.979518413	1798131.0	497.27074115	-1001.0	100000.0	0.647400442478	0	2	72.5328804092	-114.0	536.151988768	3.34045e+06	466.884	87211.9	204	3	10	1	58	5.38157894737	7.05709023941	4.54	18	-742	0
1552461	54550000	427	14.6605170919	3664	249.922971818	2197453.0	599.741539301	-1000.0	100000.0	0.704967248908	0	2	72.9744186582	-107.0	526.500547191	3.55429e+06	460.097	87599.2	254	2	14	3	41	6.60317460317	6.67652495379	4.1884057971	22	-808	114
1556113	54550000	428	16.0761654386	3652	227.168600246	1499546.0	410.609529025	-1000.0	100000.0	0.646221248631	0	2	71.6773299946	-139.0	515.251148652	3.44248e+06	449.347	87895.1	204	0	12	2	64	5.58227848101	6.52981260647	4.17021276596	15	-1100	0
1559730	54550000	429	15.2510024582	3617	237.164737854	1399405.0	386.896599392	-1000.0	100000.0	0.709427702516	0	2	71.6094366095	-137.0	518.443279391	3.35165e+06	460.054	86080.1	166	3	7	3	66	4.975	6.80330882353	4.25	14	-1002	0
1563386	54550000	430	15.5063014669	3656	235.775114253	2197370.0	601.031181619	-1008.0	100000.0	0.734682713348	0	2	71.6597507865	-102.0	507.997927037	3.52145e+06	457.084	83647.8	222	1	15	1	37	6.72881355932	6.94346978558	5.20338983051	22	-572	112
1567030	54550000	431	16.4803152571	3644	221.112275048	1904615.0	522.671514819	-1000.0	100000.0	0.676454445664	0	2	74.3811614674	-108.0	500.023694796	3.43414e+06	463.546	84527.0	222	1	7	2	57	5.63157894737	6.40459363958	4.18032786885	19	-298	134
1570668	54550000	432	14.7681955873	3638	246.340182759	1501218.0	412.649257834	-1000.0	100000.0	0.681143485432	0	2	72.1603547483	-189.0	488.026540129	3.32213e+06	454.258	85656.7	274	3	7	1	62	5.58441558442	6.3701754386	4.9	15	-760	166
1574304	54550000	433	15.23491765	3636	238.662268057	1900473.0	522.682343234	-1000.0	100000.0	0.671067106711	0	2	71.9472500923	-231.0	483.550966371	3.55218e+06	470.493	84426.3	234	1	11	1	42	6.34426229508	7.48888888889	5.12	19	-444	12
1577978	54550000	434	15.5136998101	3674	236.822940045	1799178.0	489.705498095	-1002.0	100000.0	0.660587915079	0	2	71.1149204184	-131.0	494.021401277	3.41247e+06	456.983	84512.8	242	0	13	3	58	5.75	6.51509769094	4.67692307692	18	-958	34
1581623	54550000	435	16.7851974709	3645	217.155622168	1799883.0	493.795061728	-1002.0	100000.0	0.690534979424	0	2	72.2423266715	-141.0	500.29623722	3.58611e+06	456.808	85948.6	138	2	9	4	64	4.9756097561	6.00667779633	6.47058823529	18	-918	76
1585267	54550000	436	16.6481828055	3644	218.8827479	1300240.0	356.816684962	-1000.0	100000.0	0.64489571899	0	2	70.5594101145	-127.0	538.839612258	3.5217e+06	450.101	85432.2	168	0	10	3	74	4.98850574713	6.49310344828	5.33333333333	13	-1186	0
1588910	54550000	437	15.6801274449	3643	232.332295309	1494715.0	410.297831458	-1002.0	100000.0	0.777106780126	0	2	71.801062445	-125.0	495.436137515	3.98434e+06	452.835	85258.5	216	2	15	2	59	5.74324324324	6.02931034483	4.375	15	-1544	118
1592588	54550000	438	15.5611034178	3678	236.358560267	2001329.0	544.135127787	-1007.0	100000.0	0.675095160413	0	2	73.4216176181	-156.0	518.687439761	3.15242e+06	437.686	85305.8	198	1	10	3	54	5.75675675676	6.39024390244	5.34693877551	20	-572	60
1596201	54550000	439	15.1050064783	3613	239.192217839	1801495.0	498.614724606	-1000.0	100000.0	0.644063105453	0	2	72.6336548017	-120.0	495.180581625	3.06886e+06	449.764	85908.5	178	4	6	3	69	5.01149425287	6.23050847458	5.25454545455	18	-702	50
1599851	54550000	440	16.3247208567	3650	223.587284097	1800829.0	493.377808219	-1000.0	100000.0	0.706301369863	0	2	73.6828400451	-107.0	519.261435576	3.48546e+06	455.851	86538.2	236	3	8	1	66	5.09523809524	6.23817863398	4.77966101695	18	-600	0
1603483	54550000	441	15.7300353157	3632	230.895857963	1899035.0	522.862059471	-1002.0	100000.0	0.659691629956	0	2	71.5431696607	-140.0	520.354167929	3.31243e+06	441.1	86780.4	194	1	13	2	48	6.5671641791	6.58098591549	4.09090909091	19	-846	88
1607126	54550000	442	15.1374465491	3643	240.661460847	1394149.0	382.692561076	-1006.0	100000.0	0.670052154817	0	2	70.9724992416	-145.0	501.843864232	3.54209e+06	455.746	87497.9	172	3	15	0	58	6.05555555556	6.56379310345	4.28888888889	14	-1556	0
1610744	54550000	443	17.1515023471	3618	210.943620378	1293997.0	357.655334439	-1012.0	100000.0	0.644278606965	0	2	71.190350605	-287.0	541.91325535	3.17746e+06	446.258	87010.3	148	1	15	4	60	5.56164383562	6.88908765653	4.2972972973	13	-1794	0
1614364	54550000	444	14.8025529329	3620	244.552410413	1700065.0	469.63121547	-1001.0	100000.0	0.648895027624	0	2	71.3523979075	-108.0	519.608100198	3.49899e+06	454.644	86517.2	150	1	11	2	58	5.77333333333	6.6	5.16	17	-866	0
1617965	54550000	445	17.2170429637	3601	209.153221467	1996190.0	554.343237989	-1000.0	100000.0	0.694529297417	0	2	72.4642140442	-99.0	553.353538706	3.33396e+06	461.381	86815.4	228	1	15	2	55	5.68	6.87873134328	4.48387096774	20	-918	0
1621607	54550000	446	15.6475012484	3642	232.752817347	1998712.0	548.79516749	-1001.0	100000.0	0.660076880835	0	2	72.4244297805	-99.0	517.861756407	3.31622e+06	449.898	87771.5	236	1	13	2	61	5.49382716049	6.71657754011	5.28	20	-764	106
1625276	54550000	447	15.7518559857	3669	232.924932993	1700075.0	463.361951485	-1000.0	100000.0	0.649223221586	0	2	71.1812746972	-122.0	473.847320492	3.39614e+06	445.649	88065.4	176	0	12	1	65	5.41463414634	6.47569444444	5.42	17	-792	0
1628900	54550000	448	14.8915896514	3624	243.35884112	2194737.0	605.611754967	-1008.0	100000.0	0.704194260486	0	2	71.0779253391	-129.0	540.0237458	3.55098e+06	447.004	87216.4	238	1	19	1	37	6.8813559322	7.21669980119	5.40983606557	22	-968	164
1632536	54550000	449	15.9305082796	3636	228.24130506	1595897.0	438.915566557	-1000.0	100119.0	0.723872387239	0	2	71.5035108591	-98.0	517.382873731	3.58098e+06	448.154	85051.8	186	1	14	2	62	5.30769230769	6.40625	4.13043478261	16	-1254	0
1636186	54550000	450	18.207129214	3650	200.470923071	1596969.0	437.525753425	-1000.0	100000.0	0.694794520548	0	2	72.136901213	-136.0	542.893167659	3.17475e+06	426.505	84269.0	192	1	14	4	53	6.02898550725	6.70309653916	4.37313432836	16	-1426	0
1639828	54550000	451	16.3551237856	3642	222.682509026	2089371.0	573.687808896	-1007.0	100000.0	0.727347611203	0	2	71.1985102158	-106.0	516.448598564	3.47157e+06	454.976	84360.4	170	1	22	1	50	5.7323943662	6.7895716946	4.84482758621	21	-1402	120
1643463	54550000	452	15.7839680779	3635	230.296968547	2098888.0	577.410729023	-1000.0	100000.0	0.688583218707	0	2	74.8515983842	-143.0	518.760246467	3.57056e+06	450.388	84876.5	236	5	10	1	50	6.11267605634	6.47321428571	4.11428571429	21	-656	0
1647101	54550000	453	15.6879248438	3638	231.898102281	1900707.0	522.459318307	-1004.0	100000.0	0.62231995602	0	2	71.8730813632	-143.0	506.652389006	3.38325e+06	440.103	86054.7	238	2	11	1	51	6.34285714286	6.81768953069	5.35849056604	19	-660	120
1650742	54550000	454	15.6764371579	3641	232.259407117	1995292.0	548.006591596	-1001.0	100000.0	0.648997528152	0	2	72.1398360524	-122.0	555.027196894	3.59264e+06	462.59	86235.0	202	2	15	3	50	5.77142857143	7.33914728682	6.12068965517	20	-1090	0
1654376	54550000	455	17.0572002007	3634	213.047859979	1394844.0	383.831590534	-1002.0	100000.0	0.716840946615	0	2	71.353235597	-126.0	515.976246656	3.46134e+06	462.945	85894.2	170	2	13	3	64	5.32051282051	6.2910321489	4.16216216216	14	-1566	0
1658024	54550000	456	14.924198681	3648	244.435234211	2000112.0	548.276315789	-1002.0	100000.0	0.652686403509	0	2	72.7431596588	-130.0	511.999138006	3.16516e+06	437.65	86216.4	274	0	12	2	58	5.57692307692	6.57731958763	4.73333333333	20	-574	0
1661637	54550000	457	15.0215026302	3613	240.52187647	1698270.0	470.044284528	-1000.0	100000.0	0.688624411846	0	2	71.7511919382	-100.0	518.745050916	3.82316e+06	465.664	86801.1	168	1	13	1	59	5.72368421053	6.26430976431	4.4347826087	17	-994	92
1665238	54550000	458	14.9846253604	3601	240.312981699	1697823.0	471.486531519	-1000.0	100000.0	0.603165787281	0	2	71.5538478697	-125.0	516.149925025	3.27922e+06	437.856	87056.3	196	1	14	3	53	6.05714285714	6.95782073814	4.47916666667	17	-1248	48
1668870	54550000	459	16.7007632958	3632	217.475089951	1694131.0	466.445759912	-1000.0	100000.0	0.705947136564	0	2	71.3452671878	-86.0	515.054297645	2.96391e+06	435.823	87371.7	198	1	17	2	53	6.12857142857	6.73975044563	4.14516129032	17	-1424	0
1672469	54550000	460	15.8823168003	3599	226.60421935	1499033.0	416.513753821	-1002.0	100000.0	0.696860238955	0	2	70.1252028739	-123.0	485.433890444	3.39482e+06	454.012	87605.8	140	0	13	2	58	5.90410958904	6.19594594595	5.06818181818	15	-1186	62
1676112	54550000	461	15.0211451364	3643	242.524785355	1897994.0	520.997529509	-1002.0	100000.0	0.691737578918	0	2	72.9325416735	-108.0	540.93906499	3.42783e+06	455.56	88203.2	290	1	14	1	49	6.29411764706	6.33628318584	5.75471698113	19	-822	0
1679747	54550000	462	15.2216750222	3635	238.804204839	1600540.0	440.313617607	-1002.0	100000.0	0.588720770289	0	2	72.1079828267	-115.0	531.804806706	3.3133e+06	443.32	88360.3	202	1	10	3	62	5.5641025641	6.88908765653	6.59574468085	16	-948	70
1683422	54550000	463	14.9280714795	3675	246.180493244	1095553.0	298.109659864	-1002.0	100000.0	0.680816326531	0	2	70.3531705066	-162.0	528.722824566	3.91151e+06	482.437	86595.7	170	3	10	1	51	5.56451612903	7.86163522013	6.0	11	-1224	0
1687054	54550000	464	16.7366382579	3632	217.008932381	1795145.0	494.257984581	-1000.0	100000.0	0.73513215859	0	2	71.2425555916	-94.0	537.389066088	3.3054e+06	469.003	79717.6	170	1	15	1	59	5.18181818182	6.52150537634	4.68888888889	18	-1012	106
1690670	54550000	465	15.4485675856	3616	234.067008476	1697648.0	469.482300885	-1002.0	100000.0	0.693860619469	0	2	71.5867178311	-95.0	543.846790915	3.19964e+06	455.802	81498.3	160	1	13	3	54	5.97183098592	6.2457337884	4.51020408163	17	-1162	148
1694304	54550000	466	15.1366752421	3634	240.079141679	1198695.0	329.855531095	-1001.0	100000.0	0.627682993946	0	2	69.7931233434	-291.0	497.927022658	3.37755e+06	451.425	84137.5	136	0	12	1	70	5.14634146341	6.97373029772	4.26666666667	12	-1282	0
1697963	54550000	467	15.1250966016	3659	241.915810284	1895357.0	517.998633506	-1002.0	100000.0	0.7160426346	0	2	71.9454384392	-137.0	507.221653627	3.44286e+06	453.822	85485.5	162	1	16	3	47	6.37878787879	6.22750424448	4.89795918367	19	-1228	82
1701589	54550000	468	15.3386221523	3626	236.396722208	1597584.0	440.591285163	-1002.0	100142.0	0.668781025924	0	2	73.6984593051	-102.0	550.290534926	3.27537e+06	447.492	85038.7	274	4	10	1	67	5.27710843373	6.42608695652	5.78048780488	16	-1056	130
1705209	54550000	469	17.2162508757	3620	210.266452676	1991669.0	550.18480663	-1000.0	100000.0	0.718232044199	0	2	70.3169913861	-115.0	504.486152692	3.13661e+06	443.507	85331.8	172	1	20	2	41	6.81967213115	6.59245960503	4.5625	20	-1380	64
1708870	54550000	470	15.3345087157	3661	238.742568665	1897226.0	518.226167714	-1002.0	100000.0	0.644086315214	0	2	70.8990440239	-97.0	538.118928355	3.13715e+06	438.38	85602.2	198	0	14	2	60	5.18987341772	6.62608695652	4.5	19	-882	84
1712520	54550000	471	15.087157693	3650	241.927609844	1804409.0	494.358630137	-1002.0	100000.0	0.625205479452	0	2	71.2333425737	-137.0	519.077063534	3.24906e+06	448.048	86345.5	242	1	8	3	47	6.78461538462	6.83950617284	4.39215686275	18	-558	0
1716224	54550000	472	15.4807995451	3704	239.264127748	1598971.0	431.687634989	-1000.0	100000.0	0.632019438445	0	2	71.3187400752	-124.0	495.351945137	3.17743e+06	445.48	87021.3	206	2	11	1	62	5.48717948718	6.96036036036	4.8085106383	16	-956	178
1719846	54550000	473	15.6926713485	3622	230.808376698	1702759.0	470.115681944	-1000.0	100000.0	0.667586968526	0	2	71.8487666381	-112.0	540.301073734	3.19462e+06	452.909	86944.0	170	2	8	2	64	5.40740740741	6.46548672566	5.47272727273	17	-666	0
1723505	54550000	474	16.6295051889	3659	220.030599734	1701760.0	465.088822083	-1000.0	100000.0	0.648264553157	0	2	73.2094986022	-140.0	509.333066519	3.06588e+06	430.123	86182.9	230	1	10	1	56	5.91780821918	6.55772646536	5.77083333333	17	-672	62
1727148	54550000	475	15.1305984511	3643	240.770384051	1800101.0	494.125995059	-1001.0	100000.0	0.630798792204	0	2	73.4861360066	-138.0	522.873495409	3.27798e+06	450.45	87212.0	264	0	13	1	53	6.22535211268	6.80727272727	5.14	18	-740	100
1730813	54550000	476	15.2851797016	3665	239.774740733	1900481.0	518.548703956	-1002.0	100000.0	0.634652114598	0	2	71.7998446467	-105.0	499.685691451	3.3712e+06	448.591	87975.9	168	1	11	2	60	5.49367088608	6.83032490975	5.0	19	-672	0
1734455	54550000	477	14.9813398515	3642	243.102421819	1086474.0	298.317957166	-1000.0	100000.0	0.719659527732	0	2	69.3899663855	-126.0	509.293913305	3.39714e+06	468.07	83420.2	100	1	20	0	61	4.72222222222	8.07478632479	5.75	11	-1930	94
1738074	54550000	478	16.1994833056	3619	223.402187078	1697127.0	468.949157226	-1002.0	100000.0	0.726167449572	0	2	72.3942678489	-187.0	541.941296341	3.65182e+06	472.162	82912.2	168	4	11	3	48	6.0	6.56477732794	9.60655737705	17	-1150	90
1741702	54550000	479	16.607717648	3628	218.452654175	1699170.0	468.348952591	-1000.0	100000.0	0.638643880926	0	2	71.5932723387	-118.0	516.526655726	3.01667e+06	435.373	85109.7	164	0	12	4	63	5.575	6.57240204429	4.02272727273	17	-1090	142
1745324	54550000	480	15.2200574158	3622	237.975449175	1493776.0	412.417448923	-1002.0	100000.0	0.677802319161	0	2	70.7777668226	-143.0	516.552722266	4.78557e+06	508.802	85502.6	168	3	14	0	53	5.64705882353	6.56226415094	7.75609756098	15	-1234	0
1748994	54550000	481	15.0783694311	3670	243.395018061	1088446.0	296.579291553	-1000.0	100000.0	0.739237057221	0	2	68.4050950645	-171.0	516.973850697	3.34241e+06	471.012	79130.9	100	0	19	4	61	4.48611111111	8.90487238979	4.39285714286	11	-2054	0
1752634	54550000	482	15.0112051845	3640	242.485526995	1892927.0	520.03489011	-1001.0	100000.0	0.65	0	2	70.6636761136	-155.0	516.192854164	3.63246e+06	459.568	79997.6	172	2	18	0	49	6.13235294118	6.90363636364	5.41509433962	19	-1206	0
1756314	54550000	483	15.9855617109	3680	230.207737867	1697691.0	461.329076087	-1002.0	100000.0	0.635054347826	0	2	72.7102885705	-105.0	535.891435714	3.55537e+06	458.395	83408.3	254	3	11	0	62	5.39240506329	6.30485762144	4.97727272727	17	-908	82
1759960	54550000	484	16.3034194109	3646	223.634067683	1602379.0	439.489577619	-1002.0	100000.0	0.640153592979	0	2	72.2787152471	-139.0	523.012304046	3.86765e+06	463.587	86144.6	176	3	7	4	61	5.81818181818	6.37996545769	6.4347826087	16	-976	40
1763591	54550000	485	15.148202683	3631	239.698403566	1899569.0	523.153125861	-1000.0	100000.0	0.722941338474	0	2	74.1681829262	-148.0	537.207673419	3.12319e+06	437.198	86960.8	262	3	10	4	51	6.2	6.46376811594	4.16949152542	19	-932	0
1767265	54550000	486	15.2089603528	3674	241.568122657	1997713.0	543.743331519	-1002.0	100000.0	0.741698421339	0	2	72.2175636395	-119.0	544.256392899	3.26016e+06	438.276	87323.7	200	2	13	1	58	5.53846153846	6.06944444444	5.45098039216	20	-778	54
1770875	54550000	487	14.7758704084	3610	244.31724834	2499703.0	692.438504155	-1002.0	100000.0	0.701939058172	0	2	75.1665743185	-106.0	500.018583031	3.24475e+06	447.849	87308.7	290	0	14	1	43	6.26470588235	6.80186915888	4.42424242424	25	-150	86
1774544	54550000	488	16.5723308892	3669	221.393117512	1994938.0	543.727991278	-1004.0	100000.0	0.684655219406	0	2	72.1311399353	-134.0	506.210749037	2.98014e+06	433.984	87747.4	236	1	17	2	46	6.42424242424	6.72191528545	4.29411764706	20	-1120	0
1778178	54550000	489	16.5459953173	3634	219.630184241	2301174.0	633.234452394	-1002.0	100000.0	0.63181067694	0	2	74.7413782028	-160.0	528.897715418	3.28906e+06	438.143	88742.1	334	2	13	1	40	6.73015873016	7.65235173824	4.40697674419	23	-390	98
1781796	54550000	490	15.5024973361	3618	233.38175273	1591635.0	439.921227197	-1011.0	100000.0	0.750414593698	0	2	70.5250923106	-94.0	546.27121351	3.42961e+06	457.529	87972.8	172	1	20	2	49	5.98461538462	7.38125	3.7125	16	-1712	0
1785428	54550000	491	15.4073934642	3632	235.73098256	1986253.0	546.875825991	-1011.0	100000.0	0.794878854626	0	2	70.9006814713	-61.0	467.00255798	3.13362e+06	436.609	85307.5	176	0	27	0	42	6.74193548387	6.8601532567	3.62337662338	20	-1868	0
1789029	54550000	492	15.3992123693	3601	233.843128702	1996745.0	554.497361844	-1000.0	100000.0	0.748958622605	0	2	71.3837299779	-114.0	514.911404077	3.37399e+06	454.459	85607.7	176	0	16	2	54	5.66216216216	6.0395869191	3.50793650794	20	-954	66
1792645	54550000	493	16.7789607564	3616	215.507983629	1998559.0	552.698838496	-1002.0	100000.0	0.707134955752	0	2	73.0544727951	-121.0	511.13421771	3.46461e+06	462.305	86316.8	236	4	10	3	50	5.98571428571	6.09532062392	4.2	20	-840	48
1796292	54550000	494	15.161338695	3647	240.546041043	1600652.0	438.895530573	-1000.0	100000.0	0.654236358651	0	2	71.9139997988	-196.0	523.680043194	3.21188e+06	441.296	87386.0	256	1	10	2	66	5.5	6.41438356164	4.34090909091	16	-902	0
1799934	54550000	495	14.9996394945	3642	242.805835522	1702179.0	467.374794069	-1002.0	100000.0	0.800109829764	0	2	72.2772772163	-83.0	512.340183078	3.68768e+06	458.02	87664.0	198	2	10	3	48	6.63076923077	6.0592459605	4.01754385965	17	-940	164
1803557	54550000	496	16.3194141681	3623	222.005518255	1694387.0	467.675131107	-1011.0	100000.0	0.783052718741	0	2	70.6247657423	-108.0	542.812728649	3.53698e+06	449.411	86470.5	174	2	16	3	45	6.79032258065	6.30107526882	3.84905660377	17	-1500	0
1807177	54550000	497	16.2151380372	3620	223.248176593	1793508.0	495.444198895	-1002.0	100000.0	0.745027624309	0	2	70.3239728128	-105.0	525.099264419	3.51576e+06	454.947	86247.8	170	0	19	1	52	6.04285714286	6.61213235294	4.33962264151	18	-1304	120
1810859	54550000	498	15.4188094706	3682	238.799241084	1600433.0	434.664041282	-1000.0	100000.0	0.611080934275	0	2	72.361230526	-114.0	515.521246429	3.80887e+06	451.297	86888.3	210	1	10	2	64	5.675	6.46205733558	4.84782608696	16	-912	0
1814515	54550000	499	14.9866260604	3656	243.95083892	2101520.0	574.814004376	-1000.0	100000.0	0.678336980306	0	2	71.3856788496	-114.0	543.827681917	3.3388e+06	446.463	88209.0	214	3	11	1	41	7.17741935484	6.86174242424	4.45333333333	21	-552	90
1818172	54550000	500	15.1248734316	3657	241.787147281	1699195.0	464.641782882	-1000.0	100000.0	0.667487011211	0	2	72.2464175112	-154.0	534.110862045	3.46024e+06	451.072	89222.7	238	1	12	4	58	5.70666666667	6.37543252595	4.46031746032	17	-1182	98
1821836	54550000	501	15.5145596623	3664	236.165258941	2099763.0	573.079421397	-1000.0	100000.0	0.671943231441	0	2	73.0143758763	-120.0	511.4482601	3.31337e+06	448.024	89395.4	210	2	12	2	46	6.4776119403	6.58553791887	4.0701754386	21	-668	84
1825494	54550000	502	16.9517380459	3658	215.789082517	1900075.0	519.430016402	-1002.0	100000.0	0.738928376162	0	2	72.4390543558	-127.0	530.811356224	3.24665e+06	447.775	89208.6	166	2	10	4	55	5.60810810811	6.45149253731	4.05970149254	19	-822	0
1829141	54550000	503	15.2942342015	3647	238.455875068	2003775.0	549.43103921	-1002.0	100000.0	0.707156567041	0	2	73.0687682501	-134.0	525.937581144	3.02652e+06	435.159	89026.3	224	1	9	5	49	6.23188405797	6.35752212389	4.62711864407	20	-666	0
1832763	54550000	504	15.073340425	3622	240.291793185	2201615.0	607.845113197	-1002.0	100000.0	0.743787962452	0	2	75.4715749208	-110.0	517.749805343	3.40615e+06	452.325	89819.5	332	2	10	1	40	6.93548387097	6.11743772242	4.25396825397	22	-268	54
1836400	54550000	505	15.1207458397	3637	240.53046315	1898332.0	521.949958757	-1003.0	100000.0	0.710750618642	0	2	69.9987339083	-167.0	491.313985681	3.21148e+06	445.077	89623.7	166	0	13	3	60	5.39240506329	6.86219739292	4.35714285714	19	-834	0
1840045	54550000	506	15.6374055894	3645	233.094932478	2000537.0	548.844170096	-1000.0	100000.0	0.747325102881	0	2	71.6445761798	-128.0	522.022765158	3.20646e+06	437.166	88983.5	188	0	12	3	48	6.23529411765	6.04679376083	4.0	20	-678	42
1843687	54550000	507	17.2732812141	3642	210.84586969	1697275.0	466.028281164	-1002.0	100000.0	0.761120263591	0	2	72.9900480785	-130.0	527.721257542	3.88622e+06	463.121	87909.0	212	1	13	2	54	5.57746478873	6.72340425532	5.70212765957	17	-964	136
1847347	54550000	508	14.8251226231	3660	246.878227793	1795754.0	490.643169399	-1002.0	100000.0	0.753825136612	0	2	70.5033289967	-123.0	513.679771832	2.98445e+06	433.242	85984.8	166	1	15	3	56	5.67567567568	6.10256410256	4.18867924528	18	-1266	0
1850990	54550000	509	14.3247452518	3643	254.31516833	1496380.0	410.754872358	-1010.0	100000.0	0.760362338732	0	2	71.4929654996	-132.0	521.030504448	2.9726e+06	436.835	87434.8	224	1	16	3	53	6.19117647059	6.14912280702	4.96078431373	15	-1606	82
