step	nb_steps	episode	duration	episode_steps	sps	episode_reward	reward_mean	reward_min	reward_max	action_mean	action_min	action_max	obs_mean	obs_min	obs_max	loss	mean_absolute_error	mean_q	mean_eps	maxscore	outer_deaths	inner_deaths	shell_deaths	resets	reset_vlners	isi_pre	isi_post	fortress_kills	raw_pnts	total
10382768	10910000	3806	5.99277844605	2728	455.214559417	6649252.5	2437.40927419	-1000.0	103213.5	0.743768328446	0	2	136.980813299	-120.0	1762.0	13950560.4475	988.437078303	264510.174624	0.01	1762	0	2	0	22	8.2037037037	5.83362218371	4.36111111111	32	1704	1738
10385496	10910000	3807	6.41477313454	2728	425.268352096	6144534.5	2252.39534457	-1000.0	102733.5	0.713343108504	0	2	145.215972724	-130.0	2174.0	11933018.9476	883.442747099	265256.837702	0.01	2174	1	2	0	17	8.58490566038	6.15495495495	4.49350649351	36	2048	2116
10388224	10910000	3808	6.51405399089	2728	418.786826731	5815583.0	2131.81195015	-1000.0	102077.5	0.693914956012	0	2	129.477339505	-120.0	1880.0	12413617.2584	928.270178026	264658.434063	0.01	1880	1	2	1	18	8.7358490566	5.99303135889	4.77333333333	35	1818	1854
10390952	10910000	3809	6.19447146646	2728	440.39269771	7000030.5	2565.99358504	-1000.0	103309.5	0.651026392962	0	2	146.221862242	-124.0	2204.0	13767218.9348	921.663042712	265341.978212	0.01	2204	1	2	0	9	9.5	6.51636363636	5.15789473684	37	2150	2180
10393680	10910000	3810	6.23112496378	2728	437.802165076	6348339.0	2327.103739	-1000.0	102815.5	0.620601173021	0	2	124.538026549	-156.0	1696.0	13309749.6409	1023.23948938	265160.329729	0.01	1696	0	3	0	17	8.70212765957	7.78512396694	4.28169014085	30	1594	1628
10396408	10910000	3811	6.61135613302	2728	412.623362758	6277115.0	2300.9952346	-1000.0	102947.5	0.516862170088	0	2	139.939168788	-154.0	1962.0	12092962.9802	939.86573089	265539.524698	0.01	1962	0	3	0	6	10.027027027	9.12128146453	5.97101449275	31	1788	1830
10399136	10910000	3812	6.42305180978	2728	424.720223468	5911629.5	2167.01961144	-1000.0	102535.5	0.546187683284	0	2	142.45695514	-78.0	1906.0	12021463.4574	881.303018967	265972.388975	0.01	1906	0	4	0	6	10.1282051282	8.60352422907	5.49367088608	33	1854	1890
10401864	10910000	3813	6.00822958385	2728	454.043901273	5674395.5	2080.05700147	-986.0	102479.5	0.684017595308	0	2	135.737723402	-112.0	1806.0	13446066.778	974.674996429	266556.809545	0.01	1806	0	4	0	10	9.81395348837	7.17857142857	5.12	33	1756	1780
10404592	10910000	3814	5.98710131318	2728	455.646206286	6138080.0	2250.02932551	-1000.0	102839.5	0.740835777126	0	2	140.589959479	-110.0	2002.0	15025559.9853	1000.71469004	265468.876077	0.01	2002	0	4	0	10	9.78260869565	6.15162454874	5.075	36	1952	1982
10407320	10910000	3815	6.81159749399	2728	400.493423519	5893370.5	2160.32642962	-1000.0	102371.5	0.790322580645	0	2	125.590722923	-106.0	1784.0	14040349.1001	1002.31121365	265448.569007	0.01	1784	0	2	0	21	8.64814814815	5.53719008264	3.94736842105	33	1746	1774
10410048	10910000	3816	6.24350352283	2728	436.934165252	6289664.0	2305.59530792	-1000.0	102893.5	0.70857771261	0	2	138.716720201	-82.0	1888.0	16520253.94	1010.0191304	265952.149766	0.01	1888	0	2	0	15	9.79166666667	6.3731884058	4.07228915663	33	1838	1874
10412776	10910000	3817	7.15418430292	2728	381.315309264	6296485.5	2308.09585777	-978.5	102877.5	0.741935483871	0	2	128.927808043	-98.0	1734.0	15765840.1271	993.150810354	266789.157991	0.01	1734	0	4	0	20	8.83333333333	5.93091537133	4.23376623377	34	1704	1728
10415504	10910000	3818	6.50877922669	2728	419.126214761	7666528.0	2810.31085044	-1000.0	103447.5	0.74853372434	0	2	146.64015193	-126.0	2244.0	11175006.4534	937.145106162	266914.480251	0.01	2244	0	1	0	19	8.4	5.85788561525	4.26666666667	36	2204	2234
10418232	10910000	3819	6.60805556543	2728	412.829458377	7127780.0	2612.82258065	-0.5	102959.5	0.887463343109	0	2	136.671001997	-104.0	2126.0	15931183.8209	1018.43100316	266616.648506	0.01	2126	0	1	0	15	9.28571428571	5.56855575868	4.08333333333	34	2068	2100
10420960	10910000	3820	6.22728649915	2728	438.072023886	6207157.0	2275.35080645	-1002.0	103053.5	0.844574780059	0	2	138.054327988	-108.0	1762.0	11707414.2491	951.134904341	267087.36776	0.01	1762	0	3	0	23	8.49090909091	5.74733096085	4.02816901408	32	1638	1668
10423688	10910000	3821	6.02207636692	2728	452.999901327	5787850.5	2121.64607771	-1000.0	102717.5	0.901392961877	0	2	134.136085622	-84.0	1766.0	11361770.5033	947.942889753	267094.877451	0.01	1766	0	3	0	21	9.0	5.39084507042	3.97368421053	32	1620	1672
10426416	10910000	3822	6.59314202349	2728	413.763269512	5823551.0	2134.73277126	-1000.0	102043.5	0.944648093842	0	2	144.602288787	-72.0	1932.0	17117890.4901	1038.91435774	266665.288765	0.01	1932	0	3	0	26	8.24561403509	5.26148409894	4.11267605634	31	1536	1566
10429144	10910000	3823	6.47418425474	2728	421.365826591	7776447.0	2850.603739	-0.5	103985.5	0.815982404692	0	2	128.853267763	-156.0	1810.0	12095512.7714	943.634126635	266917.576705	0.01	1810	0	1	0	25	8.23214285714	5.79783393502	4.16901408451	31	1754	1788
10431872	10910000	3824	5.99205321868	2728	455.269654732	5943385.5	2178.6603739	-1001.0	102205.5	0.79362170088	0	2	136.941746046	-138.0	1706.0	14028043.7873	940.364032913	265710.248076	0.01	1706	0	2	0	26	7.2	6.16479400749	3.90909090909	29	1514	1538
10434600	10910000	3825	5.95736307569	2728	457.92072186	6224401.0	2281.67192082	-0.5	102959.5	0.716275659824	0	2	119.799084949	-280.0	1464.0	20808125.6452	1149.29881322	265826.039979	0.01	1464	0	1	0	31	6.44642857143	8.02727272727	4.90909090909	25	1414	1438
10437328	10910000	3826	6.66708570031	2728	409.174281331	5646956.5	2069.99871701	-1000.0	101818.5	0.655425219941	0	2	142.446980197	-116.0	2012.0	13320378.6904	905.451959604	265736.276118	0.01	2012	0	4	0	5	10.6	7.40202020202	5.01369863014	35	1978	2002
10440056	10910000	3827	6.20872091938	2728	439.381965372	5996269.5	2198.0460044	-1000.0	102419.5	0.642228739003	0	2	130.311862488	-162.0	1768.0	12010602.53	906.873073365	265366.896009	0.01	1768	0	2	0	13	10.0714285714	7.79793814433	4.06153846154	29	1608	1632
10442784	10910000	3828	5.91879531541	2728	460.90460214	7449916.5	2730.90780792	-349.5	103613.5	0.724706744868	0	2	148.037521927	-158.0	2200.0	14614683.577	982.090628526	265807.926091	0.01	2200	0	2	0	7	10.2142857143	6.71515151515	5.84415584416	35	2160	2190
10445512	10910000	3829	6.2688903961	2728	435.164730539	6640454.0	2434.1840176	-1000.0	103379.5	0.649560117302	0	2	131.912483036	-108.0	1836.0	10824216.1655	958.798543264	266416.645688	0.01	1836	0	2	0	14	9.15909090909	7.42976939203	5.16883116883	30	1702	1756
10448240	10910000	3830	7.13106165698	2728	382.5517337	6818528.5	2499.46059384	-100.0	103369.5	0.689882697947	0	2	142.516907664	-144.0	2042.0	11985743.6784	971.109141643	265699.166422	0.01	2042	0	1	1	10	9.55813953488	7.11434511435	5.21518987342	33	1988	2026
10450968	10910000	3831	6.1874854307	2728	440.889927024	6510369.0	2386.49890029	-100.0	102453.5	0.660923753666	0	2	129.604497384	-180.0	1758.0	16536393.7854	1072.41254029	265493.56234	0.01	1758	0	0	1	11	10.4615384615	8.25512528474	4.14285714286	28	1684	1708
10453696	10910000	3832	5.97051986876	2728	456.911635832	6029072.5	2210.07056452	-1000.0	102249.5	0.545454545455	0	2	133.989425806	-124.0	1986.0	9865978.93466	988.040066761	265483.479312	0.01	1986	0	2	0	9	9.45	9.34597156398	4.41666666667	31	1930	1964
10456424	10910000	3833	6.50820036996	2728	419.163492967	5156953.0	1890.37866569	-1001.0	102189.5	0.532991202346	0	2	133.888757609	-234.0	1676.0	11397818.8668	981.493933848	266378.788329	0.01	1676	0	3	0	9	10.0	9.88235294118	4.27777777778	28	1562	1592
10459152	10910000	3834	6.47905122912	2728	421.049302364	5266791.5	1930.64204545	-883.0	101925.5	0.569281524927	0	2	124.884445407	-178.0	1646.0	12839342.1519	1006.0698708	265885.324116	0.01	1646	0	2	0	10	10.3157894737	9.14087759815	3.97260273973	28	1608	1632
10461880	10910000	3835	6.07212398256	2728	449.266188872	5752296.0	2108.61290323	-293.0	102209.5	0.7892228739	0	2	129.292041395	-152.0	1924.0	15363232.4402	1073.85867712	265098.105755	0.01	1924	0	1	1	11	9.88372093023	6.83711340206	3.56626506024	32	1868	1900
10464608	10910000	3836	6.00056771329	2728	454.623650686	7196510.0	2638.01686217	-0.5	103025.5	0.714076246334	0	2	142.558354312	-148.0	2226.0	11865857.1844	1006.20055275	264405.797516	0.01	2226	0	1	0	12	9.47826086957	6.74901960784	3.94805194805	34	2130	2210
10467336	10910000	3837	6.61584483267	2728	412.343407229	5881139.0	2155.84274194	-454.5	102331.5	0.793988269795	0	2	138.24768888	-120.0	2142.0	10559806.6511	992.328287119	263789.2574	0.01	2142	0	3	0	10	9.63043478261	6.2226487524	4.3488372093	36	2096	2120
10470064	10910000	3838	6.44795228678	2728	423.080053739	6757627.5	2477.13618035	-1000.0	102797.5	0.719574780059	0	2	147.508809814	-148.0	2282.0	13493920.2493	983.761596903	264289.650385	0.01	2282	1	2	0	8	10.1136363636	6.7137254902	4.26829268293	36	2126	2160
10472792	10910000	3839	6.04974071917	2728	450.928416049	7976453.0	2923.91972141	-0.5	103969.5	0.966642228739	0	2	143.874981219	-132.0	2042.0	13021818.0381	977.683631293	265114.639365	0.01	2042	0	1	0	16	9.24489795918	5.13307984791	4.45945945946	33	2006	2030
10475520	10910000	3840	6.42532838524	2728	424.569739698	6908793.5	2532.54893695	-1000.0	103065.5	0.902859237537	0	2	147.787632447	-144.0	2314.0	12411871.026	936.35542633	265226.91223	0.01	2314	1	1	0	10	9.78723404255	5.37404580153	4.84705882353	37	2288	2312
10478248	10910000	3841	6.71544041601	2728	406.228010526	6798016.5	2491.94153226	-352.5	103489.5	0.918988269795	0	2	134.513326681	-134.0	1884.0	12359814.5749	997.304547039	264591.789956	0.01	1884	0	2	0	20	8.46153846154	5.46462715105	4.46575342466	32	1812	1868
10480976	10910000	3842	6.21077583066	2728	439.236590465	5852318.0	2145.27785924	-100.0	101943.5	0.767595307918	0	2	141.535712483	-140.0	2130.0	14301696.9415	1013.09277603	265305.551022	0.01	2130	0	1	2	9	9.70454545455	6.40890688259	5.72151898734	35	2070	2100
10483704	10910000	3843	6.17882607132	2728	441.507815321	6404747.0	2347.78115836	-51.0	103231.5	0.490835777126	0	2	134.582756288	-572.0	1908.0	11215594.0882	938.168955112	264366.043461	0.01	1908	0	0	2	10	9.0	9.35849056604	5.93650793651	30	1830	1874
10486432	10910000	3844	6.44734421616	2728	423.119955836	5237587.0	1919.93658358	-1000.0	102619.5	0.470307917889	0	2	128.597932903	-1028.0	1770.0	16036877.9153	988.332386677	265295.81541	0.01	1770	2	1	1	10	9.18918918919	8.00520833333	4.79310344828	27	1416	1450
10489160	10910000	3845	6.43934262114	2728	423.645729153	4841506.0	1774.74560117	-569.5	101618.5	0.572214076246	0	2	123.090979189	-400.0	1718.0	15703144.1523	976.135124363	264468.279257	0.01	1718	0	1	2	9	9.55263157895	9.46733668342	4.93939393939	29	1682	1714
10491888	10910000	3846	6.08292649724	2728	448.468348456	4244805.5	1556.01374633	-1000.0	101656.5	0.766495601173	0	2	118.895428886	-396.0	1286.0	18827233.6673	1223.58462131	266527.692861	0.01	1286	1	2	1	13	8.5	8.37057220708	4.88524590164	25	1254	1278
10494616	10910000	3847	5.9575284203	2728	457.908012777	4779208.5	1751.90927419	-1000.0	102848.5	0.326612903226	0	2	93.5075891795	-986.0	1066.0	11243062.912	980.157224638	267210.868333	0.01	1066	1	2	2	9	8.52	19.487394958	4.88235294118	16	562	790
10497344	10910000	3848	6.61342007952	2728	412.494589365	5093689.0	1867.18804985	-1000.0	102795.5	0.471407624633	0	2	118.52886164	-1188.0	1338.0	16185296.5999	1072.68109194	267817.295523	0.01	1338	0	1	3	7	9.51612903226	12.8544303797	5.15254237288	24	1250	1274
10500072	10910000	3849	6.49695211752	2728	419.889195834	4675454.5	1713.87628299	-1000.0	102687.5	0.441715542522	0	2	105.626286851	-1640.0	1420.0	12171115.3215	948.399535283	267581.446091	0.01	1420	3	1	2	5	10.3103448276	13.0566037736	5.62068965517	24	1060	1084
10502800	10910000	3850	6.15750625388	2728	443.036496842	4541614.0	1664.81451613	-1002.0	102041.5	0.618035190616	0	2	96.438824504	-546.0	1350.0	13176805.7	984.357705483	267593.496747	0.01	1350	0	8	0	8	9.62162162162	9.4776119403	5.0447761194	29	1188	1348
10505528	10910000	3851	6.11271774139	2728	446.282670886	4449486.0	1631.04325513	-937.0	101901.5	0.379032258065	0	2	82.400121756	-1014.0	978.0	11275246.193	921.383212137	268267.932322	0.01	978	0	3	1	4	9.39130434783	18.6611570248	4.92307692308	19	938	962
10508256	10910000	3852	6.71798322942	2728	406.074249792	4996176.5	1831.44299853	-1000.0	102428.5	0.435117302053	0	2	96.7645454834	-2072.0	1318.0	15075787.6197	991.036142209	267833.461121	0.01	1318	0	3	1	4	9.80769230769	14.0138408304	4.8085106383	22	1132	1182
10510984	10910000	3853	6.28221102791	2728	434.242018913	4610756.0	1690.15982405	-1002.0	101385.5	0.869134897361	0	2	99.9550069667	-592.0	1262.0	15550844.7301	1043.26052946	267690.129399	0.01	1262	0	9	0	11	9.34146341463	7.21541950113	4.83582089552	30	1112	1258
10513712	10910000	3854	6.03555330813	2728	451.988386272	6094973.5	2234.22782258	-1000.0	102162.5	0.985703812317	0	2	138.712416014	-128.0	2224.0	15132471.1526	1067.78838284	268856.266289	0.01	2224	0	3	0	6	10.3658536585	5.70401691332	4.30588235294	35	2092	2122
10516440	10910000	3855	6.25633715604	2728	436.037881585	5200641.5	1906.39351173	-841.5	101917.5	0.951246334311	0	2	128.262311436	-120.0	1750.0	12979319.9304	986.971186887	268374.567151	0.01	1750	0	4	0	18	8.82352941176	5.53371868979	4.21333333333	33	1718	1750
10519168	10910000	3856	6.66178021635	2728	409.500150321	5908733.5	2165.95802786	-841.0	102145.5	0.933651026393	0	2	134.478695013	-120.0	1910.0	9889541.51961	877.416859512	268363.190501	0.01	1910	0	2	1	19	8.69230769231	5.4456928839	4.67647058824	33	1812	1882
10521896	10910000	3857	6.18890847859	2728	440.788550911	5448194.0	1997.13856305	-1000.0	102030.5	1.13892961877	0	2	120.475273149	-144.0	1554.0	17460558.4573	1094.11807027	267839.5096	0.01	1554	1	2	1	27	7.35714285714	4.89655172414	4.45161290323	29	1404	1434
10524624	10910000	3858	6.02001603451	2728	453.154939183	5873386.0	2153.00073314	-1000.0	102220.5	0.944281524927	0	2	126.691501465	-152.0	1836.0	11804674.0973	958.005145478	267205.85131	0.01	1836	0	3	1	16	8.97959183673	5.515625	4.47222222222	33	1752	1832
10527352	10910000	3859	6.48871289609	2728	420.422361674	6516833.0	2388.86840176	-1000.0	102994.5	0.908724340176	0	2	134.611946689	-126.0	2016.0	13381186.9391	974.716177842	267280.067082	0.01	2016	0	2	1	20	8.05555555556	5.64522417154	4.42666666667	34	1928	1984
10530080	10910000	3860	6.54332601079	2728	416.913354998	4478445.0	1641.65872434	-863.5	102001.5	1.13892961877	0	2	126.554056152	-214.0	1540.0	20689441.7535	1235.63386428	267835.930421	0.01	1540	2	2	1	16	8.59523809524	5.49295774648	4.94736842105	26	1146	1190
10532808	10910000	3861	6.01855323163	2728	453.265078003	917782.0	336.430351906	-1000.0	100660.5	0.569281524927	0	2	64.40972445	-382.0	472.716614708	12292537.8116	1074.5846222	258733.979633	0.01	100	2	34	0	12	5.84210526316	31.2867132867	7.0	7	-3182	0
10535536	10910000	3862	5.93404316067	2728	459.720282805	1758502.0	644.612170088	-1000.0	100821.5	0.691715542522	0	2	66.9084050897	-368.0	448.777773445	12046540.5979	1065.33919796	258962.231213	0.01	150	0	15	0	15	8.4	16.1772151899	5.0	10	-1018	0
10538264	10910000	3863	6.5501936851	2728	416.476234314	2386004.0	874.634897361	-1002.0	100838.5	0.933284457478	0	2	68.722591525	-290.0	449.735596032	10599851.8541	1066.81933191	259334.861597	0.01	172	0	14	0	26	6.90697674419	8.20060790274	8.35	17	-422	110
10540992	10910000	3864	6.447036115	2728	423.140176562	2627397.5	963.122250733	-1002.0	101578.5	0.816715542522	0	2	68.9028602858	-162.0	448.566105197	11876711.0062	1028.90724876	259533.796348	0.01	172	0	11	0	20	8.70588235294	9.78328173375	8.71111111111	14	-410	68
10543720	10910000	3865	5.98639536095	2728	455.699938864	3339867.5	1224.29160557	-1002.0	101417.5	0.690615835777	0	2	89.8418184803	-458.0	758.0	13164964.7449	957.125171203	259487.174006	0.01	758	0	6	0	9	9.93103448276	11.4720496894	5.73333333333	20	674	724
10546448	10910000	3866	5.93476989391	2728	459.663988456	3942678.0	1445.26319648	-1000.0	101475.5	0.681085043988	0	2	96.3324884713	-562.0	922.0	13693249.2674	960.322023766	258532.628941	0.01	922	0	5	1	9	9.4	10.4559270517	4.8	21	768	810
10549176	10910000	3867	6.69655288106	2728	407.373771021	4516694.5	1655.67980205	-1000.0	102397.5	0.620967741935	0	2	93.7006173127	-464.0	1074.0	12484679.8372	986.685219281	259124.900316	0.01	1074	0	6	0	7	10.2857142857	11.8222222222	7.03333333333	21	786	1038
10551904	10910000	3868	6.31393099136	2728	432.060471319	5772886.5	2116.16074047	-1000.0	102648.5	0.92008797654	0	2	125.481078366	-112.0	1758.0	11725887.1004	957.547632436	259517.778844	0.01	1758	0	2	1	12	9.58139534884	5.92050209205	4.83582089552	31	1724	1748
10554632	10910000	3869	5.99840980045	2728	454.7872004	6636638.5	2432.7853739	-643.5	103493.5	0.821114369501	0	2	134.199039499	-156.0	1904.0	14936657.483	994.601861411	259897.447718	0.01	1904	0	1	1	10	9.775	7.10344827586	4.82857142857	30	1796	1848
10557360	10910000	3870	6.35150427456	2728	429.504552319	6835947.0	2505.84567449	-0.5	102969.5	0.798387096774	0	2	132.496885404	-102.0	1930.0	14047524.2054	999.073930265	259685.690226	0.01	1930	0	1	0	16	9.36170212766	6.35341365462	4.92753623188	31	1868	1892
10560088	10910000	3871	6.94987166969	2728	392.525233509	5813741.0	2131.13673021	-1000.0	102600.5	0.947947214076	0	2	122.119366362	-126.0	1726.0	14531955.2678	950.582992956	259824.993379	0.01	1726	0	2	0	19	8.79591836735	5.33596837945	5.63888888889	30	1660	1690
10562816	10910000	3872	6.23529200943	2728	437.509581889	7926896.0	2905.75366569	-0.5	104261.5	0.931085043988	0	2	119.279279262	-148.0	1582.0	15272958.8141	968.737242534	260539.240309	0.01	1582	0	1	0	27	8.10909090909	5.27480916031	5.35384615385	28	1526	1576
10565544	10910000	3873	6.01835114377	2728	453.280298014	7505349.0	2751.2276393	-0.5	103795.5	0.993768328446	0	2	124.673643313	-166.0	1548.0	14391800.885	967.165158672	260139.503964	0.01	1548	0	0	1	24	7.73076923077	4.87867647059	4.84745762712	28	1500	1530
10568272	10910000	3874	6.59676123334	2728	413.536264767	7735816.0	2835.70967742	-102.0	103837.5	0.786656891496	0	2	138.998260775	-204.0	1866.0	12334988.4993	929.750619704	260122.261913	0.01	1866	0	0	1	26	7.25862068966	5.3634840871	4.65625	32	1786	1810
10571000	10910000	3875	6.47841695635	2728	421.090525414	6766063.5	2480.22855572	-1000.0	102595.5	0.880131964809	0	2	135.560526491	-168.0	2074.0	10854367.4041	937.542022571	260727.796073	0.01	2074	1	0	1	14	8.27659574468	6.20253164557	5.01492537313	33	2024	2074
10573728	10910000	3876	6.00402157852	2728	454.362124506	7278937.0	2668.23203812	-100.0	103863.5	0.549853372434	0	2	132.23023177	-146.0	1738.0	9784384.07588	955.443629514	260308.160855	0.01	1738	0	0	1	20	7.875	8.74492099323	5.08474576271	28	1696	1728
10576456	10910000	3877	5.97387916531	2728	456.654700323	5973842.0	2189.82478006	-1000.0	102875.5	0.508797653959	0	2	133.550128402	-140.0	1938.0	10661919.5625	915.04881582	260501.398621	0.01	1938	0	1	1	8	9.73684210526	10.3410852713	5.22580645161	30	1908	1938
10579184	10910000	3878	6.52417976724	2728	418.13685357	7141032.0	2617.68035191	0.0	103409.5	0.470307917889	0	2	137.228438794	-158.0	2130.0	10331572.5959	958.877084189	260469.198222	0.01	2130	0	1	0	6	9.94594594595	10.4175257732	5.29230769231	31	2096	2128
10581912	10910000	3879	6.43347695325	2728	424.031984543	6308671.0	2312.56268328	0.0	102745.5	0.505131964809	0	2	132.694031926	-140.0	1784.0	10136927.7206	945.437755327	259861.304504	0.01	1784	0	1	0	5	9.67741935484	12.1556886228	5.58490566038	26	1738	1770
10584640	10910000	3880	5.92491366843	2728	460.42864971	5722841.5	2097.81579912	-763.5	102239.5	0.500366568915	0	2	119.048333189	-178.0	1612.0	9193441.796	862.833501866	259614.297264	0.01	1612	0	1	1	9	9.42857142857	11.5842696629	4.89285714286	26	1586	1610
10587368	10910000	3881	6.0068282205	2728	454.149827473	6437731.0	2359.87206745	0.0	103045.5	0.460410557185	0	2	127.602636941	-332.0	1722.0	9855435.64296	916.501402779	260069.47741	0.01	1722	0	1	0	6	9.75	11.3220338983	5.25925925926	26	1688	1720
10590096	10910000	3882	6.84302953495	2728	398.653839804	5693410.5	2087.02730938	-883.0	102585.5	0.479472140762	0	2	112.204582149	-226.0	1240.0	12144227.3547	938.063152951	259834.998534	0.01	1240	0	2	0	17	8.28205128205	11.2830188679	5.03846153846	22	1160	1192
10592824	10910000	3883	6.32548162265	2728	431.27150828	6763165.0	2479.16605572	-1000.0	103787.5	0.937683284457	0	2	108.870240524	-120.0	1136.0	14611471.2193	1035.48702555	258920.133591	0.01	1136	0	1	0	29	8.24528301887	5.14438502674	4.28070175439	24	1074	1120
10595552	10910000	3884	5.99635940678	2728	454.942710224	8780706.0	3218.73387097	0.0	104689.5	0.860337243402	0	2	127.300844428	-154.0	1714.0	15200281.6507	991.438817133	258946.909732	0.01	1714	0	1	0	29	7.72881355932	5.57012750455	3.90769230769	30	1672	1702
10598280	10910000	3885	6.31290338514	2728	432.130801562	9304127.0	3410.603739	0.0	104769.5	0.87206744868	0	2	135.777332983	-160.0	1928.0	14948295.5282	994.492252518	258448.676938	0.01	1928	0	0	1	20	8.20754716981	4.97800338409	4.61764705882	33	1890	1922
10601008	10910000	3886	6.63688636518	2728	411.036116922	6999529.0	2565.80975073	0.0	102707.5	0.886730205279	0	2	133.664312898	-162.0	2002.0	12593193.5986	956.513373769	259874.396009	0.01	2002	0	0	1	15	9.04166666667	5.26126126126	4.50704225352	33	1956	1988
10603736	10910000	3887	6.17666785731	2728	441.662084318	7653494.5	2805.53317449	-1000.0	104347.5	1.10373900293	0	2	117.632314052	-408.0	1360.0	11646857.6987	930.902045107	259891.212908	0.01	1360	2	0	1	34	6.56666666667	4.33703703704	4.37288135593	26	1110	1334
10606464	10910000	3888	5.94999635579	2728	458.487675769	7752304.0	2841.75366569	-102.0	104449.5	0.945747800587	0	2	102.303924909	-152.0	974.0	18273847.9217	1015.29691988	260340.680054	0.01	974	0	0	1	40	6.65079365079	4.48657718121	6.85185185185	23	900	930
10609192	10910000	3889	6.50884156974	2728	419.122200282	7091067.0	2599.36473607	-102.0	103787.5	1.09494134897	0	2	112.658365011	-132.0	1226.0	13203244.893	982.733390965	260028.339718	0.01	1226	0	0	1	41	6.5303030303	4.12411347518	5.3	25	1158	1200
10611920	10910000	3890	6.58600208774	2728	414.21183347	5615366.5	2058.41880499	0.0	102315.5	0.988269794721	0	2	118.16845218	-212.0	1242.0	20528345.1163	1022.30410632	260131.443182	0.01	1242	0	0	2	29	6.74545454545	4.24647887324	8.21538461538	26	1146	1170
10614648	10910000	3891	6.12067596733	2728	445.702405186	5558857.5	2037.70436217	-244.5	102259.5	0.833211143695	0	2	117.496989771	-146.0	1652.0	11038865.6051	991.335784375	260124.435759	0.01	1652	0	1	1	30	6.8	5.43445692884	6.85714285714	30	1600	1644
10617376	10910000	3892	6.3329013492	2728	430.766223817	7733099.0	2834.71370968	0.0	103739.5	0.682917888563	0	2	141.281335103	-160.0	2154.0	12745086.2168	961.932665335	260487.150431	0.01	2154	0	0	1	16	8.94	6.50384615385	5.32432432432	34	2118	2148
10620104	10910000	3893	6.6590804912	2728	409.666169917	7184310.0	2633.54472141	0.0	103347.5	0.66935483871	0	2	126.177599987	-148.0	1860.0	12551553.0616	947.039610027	259827.010608	0.01	1860	0	0	1	30	7.13114754098	6.3564727955	5.67567567568	31	1794	1840
10622832	10910000	3894	6.47516005901	2728	421.302326914	5374653.5	1970.18090176	-102.0	102257.5	0.844574780059	0	2	126.240001483	-138.0	1464.0	16799790.2301	1102.43485464	260463.416468	0.01	1464	1	0	1	28	7.96428571429	5.69230769231	4.92063492063	28	1418	1454
10625560	10910000	3895	6.04435000292	2728	451.330581234	7041620.5	2581.23918622	-1000.0	103577.5	0.618035190616	0	2	139.532754401	-148.0	2002.0	11980525.8429	962.331297038	259650.148392	0.01	2002	0	1	1	15	8.97916666667	7.1814516129	5.14666666667	33	1968	1998
10628288	10910000	3896	6.09773583292	2728	447.379170687	6799321.0	2492.41972141	-100.0	103435.5	0.735703812317	0	2	129.283168098	-158.0	1662.0	14787188.6419	999.054397494	260010.484444	0.01	1662	0	0	2	23	7.88679245283	6.09923664122	6.11428571429	30	1616	1646
10631016	10910000	3897	6.66377549515	2728	409.377537101	8090626.0	2965.77199413	-100.0	104023.5	0.725439882698	0	2	139.844286004	-156.0	2116.0	14605973.6156	966.613609829	260140.135149	0.01	2116	0	0	1	17	8.92156862745	5.81918819188	6.075	34	2064	2096
10633744	10910000	3898	6.37822896344	2728	427.704934338	2683255.0	983.5978739	-1000.0	101594.5	1.12390029326	0	2	78.0159364818	-876.0	870.0	24184370.2456	1385.93849903	260000.861139	0.01	512	8	4	0	14	7.7037037037	9.95884773663	4.45161290323	13	-442	312
10636472	10910000	3899	6.03608066408	2728	451.948897276	7560495.0	2771.44244868	-100.0	103675.5	0.842375366569	0	2	136.586123151	-148.0	2008.0	13531330.2451	947.758878109	260433.090428	0.01	2008	0	0	1	18	9.0	5.45488029466	4.7012987013	33	1968	1992
10639200	10910000	3900	6.06763949935	2728	449.59823343	7509032.0	2752.57771261	0.0	104365.5	0.91788856305	0	2	105.521642044	-152.0	1076.0	12384796.8055	946.839314883	260344.35768	0.01	1076	0	1	0	47	6.64788732394	4.67862969005	4.52631578947	24	970	1024
10641928	10910000	3901	6.80242131976	2728	401.033671948	6667713.0	2444.17631965	-0.5	103665.5	0.952712609971	0	2	106.117528597	-134.0	1144.0	12520539.8772	952.375473604	259878.578331	0.01	1144	0	1	0	45	5.72857142857	4.59701492537	4.43636363636	25	1088	1118
10644656	10910000	3902	6.61635231112	2728	412.311780226	7613972.0	2791.04545455	-0.5	103773.5	0.851906158358	0	2	129.577444406	-154.0	1928.0	13875483.0148	953.546350518	260681.410443	0.01	1928	0	0	1	28	7.60655737705	5.11876075731	4.51351351351	33	1894	1918
10647384	10910000	3903	6.04682204041	2728	451.14607008	7252833.0	2658.66312317	-0.5	103241.5	0.855938416422	0	2	134.636283094	-160.0	2000.0	11793813.0464	938.773942338	259844.041445	0.01	2000	0	0	1	19	8.59615384615	5.15034965035	4.54054054054	33	1922	1954
10650112	10910000	3904	6.38857098284	2728	427.012552154	6276739.5	2300.85758798	-1000.0	102924.5	1.0146627566	0	2	134.904276589	-120.0	1968.0	13933054.727	989.51358954	260541.642572	0.01	1968	2	0	1	14	9.16666666667	4.91617933723	4.62337662338	34	1932	1964
